train_loss_step,epoch,step,train_loss_epoch,val_MSE_main_model,val_CRPS_main_model,val_ND_main_model,val_NRMSE_main_model,test_MSE_main_model,test_CRPS_main_model,test_ND_main_model,test_NRMSE_main_model
0.1450055092573166,2,149,,,,,,,,,
0.16513074934482574,2,150,,,,,,,,,
0.16064007580280304,2,151,,,,,,,,,
0.2354879230260849,2,152,,,,,,,,,
0.08220698684453964,2,153,,,,,,,,,
0.3768540620803833,2,154,,,,,,,,,
0.1958397477865219,2,155,,,,,,,,,
0.16607730090618134,2,156,,,,,,,,,
3.484433889389038,2,157,,,,,,,,,
0.15241564810276031,2,158,,,,,,,,,
0.2639355957508087,2,159,,,,,,,,,
0.3010251224040985,2,160,,,,,,,,,
0.27137914299964905,2,161,,,,,,,,,
0.14872756600379944,2,162,,,,,,,,,
0.160564124584198,2,163,,,,,,,,,
0.4637118875980377,2,164,,,,,,,,,
0.2701127529144287,2,165,,,,,,,,,
0.183796688914299,2,166,,,,,,,,,
0.24534545838832855,2,167,,,,,,,,,
0.16382402181625366,2,168,,,,,,,,,
0.21214300394058228,2,169,,,,,,,,,
0.18936815857887268,2,170,,,,,,,,,
0.20331880450248718,2,171,,,,,,,,,
0.20487754046916962,2,172,,,,,,,,,
0.20108045637607574,2,173,,,,,,,,,
1.9858648777008057,2,174,,,,,,,,,
0.2633835971355438,2,175,,,,,,,,,
0.21225982904434204,2,176,,,,,,,,,
0.12177871912717819,2,177,,,,,,,,,
0.15517140924930573,2,178,,,,,,,,,
0.1777370274066925,2,179,,,,,,,,,
0.16132822632789612,2,180,,,,,,,,,
0.30156803131103516,2,181,,,,,,,,,
0.21579644083976746,2,182,,,,,,,,,
3.398106575012207,2,183,,,,,,,,,
0.10114166885614395,2,184,,,,,,,,,
0.11595474183559418,2,185,,,,,,,,,
0.19244776666164398,2,186,,,,,,,,,
0.1759120523929596,2,187,,,,,,,,,
0.3067868947982788,2,188,,,,,,,,,
0.353119820356369,2,189,,,,,,,,,
0.1752549409866333,2,190,,,,,,,,,
0.08535552024841309,2,191,,,,,,,,,
,2,191,0.38962817192077637,,,,,,,,
0.1258254051208496,3,192,,,,,,,,,
2.0615994930267334,3,193,,,,,,,,,
0.2515621781349182,3,194,,,,,,,,,
7.655545234680176,3,195,,,,,,,,,
0.17609508335590363,3,196,,,,,,,,,
0.09130334854125977,3,197,,,,,,,,,
0.20807242393493652,3,198,,,,,,,,,
0.18074756860733032,3,199,,,,,,,,,
0.1563526839017868,3,200,,,,,,,,,
0.21939793229103088,3,201,,,,,,,,,
5.296139717102051,3,202,,,,,,,,,
0.13621750473976135,3,203,,,,,,,,,
0.2268701195716858,3,204,,,,,,,,,
0.10284300893545151,3,205,,,,,,,,,
0.07259407639503479,3,206,,,,,,,,,
1.184966802597046,3,207,,,,,,,,,
0.1086164191365242,3,208,,,,,,,,,
0.09040828049182892,3,209,,,,,,,,,
0.10259108245372772,3,210,,,,,,,,,
0.2101726233959198,3,211,,,,,,,,,
0.17496098577976227,3,212,,,,,,,,,
0.18838685750961304,3,213,,,,,,,,,
0.1137307733297348,3,214,,,,,,,,,
0.12133383750915527,3,215,,,,,,,,,
0.06911328434944153,3,216,,,,,,,,,
0.32447993755340576,3,217,,,,,,,,,
0.10720589756965637,3,218,,,,,,,,,
0.17934706807136536,3,219,,,,,,,,,
0.14006805419921875,3,220,,,,,,,,,
0.20370855927467346,3,221,,,,,,,,,
0.07998527586460114,3,222,,,,,,,,,
0.1831667125225067,3,223,,,,,,,,,
0.31304189562797546,3,224,,,,,,,,,
0.1507428139448166,3,225,,,,,,,,,
0.17260265350341797,3,226,,,,,,,,,
0.13773168623447418,3,227,,,,,,,,,
0.13602277636528015,3,228,,,,,,,,,
0.16888973116874695,3,229,,,,,,,,,
0.12149181962013245,3,230,,,,,,,,,
0.20375174283981323,3,231,,,,,,,,,
0.22320739924907684,3,232,,,,,,,,,
0.11893268674612045,3,233,,,,,,,,,
0.14379239082336426,3,234,,,,,,,,,
0.11915557831525803,3,235,,,,,,,,,
0.18193161487579346,3,236,,,,,,,,,
0.07006855309009552,3,237,,,,,,,,,
0.10681633651256561,3,238,,,,,,,,,
0.13496573269367218,3,239,,,,,,,,,
1.7137655019760132,3,240,,,,,,,,,
0.1307518184185028,3,241,,,,,,,,,
0.035008080303668976,3,242,,,,,,,,,
0.2080262154340744,3,243,,,,,,,,,
0.09733200073242188,3,244,,,,,,,,,
0.36018064618110657,3,245,,,,,,,,,
0.15022648870944977,3,246,,,,,,,,,
0.21257612109184265,3,247,,,,,,,,,
0.10801147669553757,3,248,,,,,,,,,
0.1600455790758133,3,249,,,,,,,,,
0.13250823318958282,3,250,,,,,,,,,
1.5002570152282715,3,251,,,,,,,,,
21.177688598632812,3,252,,,,,,,,,
0.1458040326833725,3,253,,,,,,,,,
0.12635445594787598,3,254,,,,,,,,,
0.21298344433307648,3,255,,,,,,,,,
,3,255,0.7737199068069458,,,,,,,,
0.19234605133533478,4,256,,,,,,,,,
0.2947421669960022,4,257,,,,,,,,,
0.12072104215621948,4,258,,,,,,,,,
0.17673960328102112,4,259,,,,,,,,,
0.07588037103414536,4,260,,,,,,,,,
0.08634839951992035,4,261,,,,,,,,,
0.23690856993198395,4,262,,,,,,,,,
0.698279082775116,4,263,,,,,,,,,
0.142547145485878,4,264,,,,,,,,,
0.3282455503940582,4,265,,,,,,,,,
43.94682312011719,4,266,,,,,,,,,
0.209114208817482,4,267,,,,,,,,,
0.20513026416301727,4,268,,,,,,,,,
0.04256834089756012,4,269,,,,,,,,,
0.06288140267133713,4,270,,,,,,,,,
0.06890542805194855,4,271,,,,,,,,,
0.1306944340467453,4,272,,,,,,,,,
0.13542255759239197,4,273,,,,,,,,,
0.2284894585609436,4,274,,,,,,,,,
0.1347656399011612,4,275,,,,,,,,,
2.403862476348877,4,276,,,,,,,,,
0.2114926129579544,4,277,,,,,,,,,
0.2061029076576233,4,278,,,,,,,,,
0.13261105120182037,4,279,,,,,,,,,
0.07357466220855713,4,280,,,,,,,,,
0.1283743977546692,4,281,,,,,,,,,
0.13068845868110657,4,282,,,,,,,,,
0.21106556057929993,4,283,,,,,,,,,
0.20467758178710938,4,284,,,,,,,,,
0.08400394022464752,4,285,,,,,,,,,
0.20167960226535797,4,286,,,,,,,,,
0.15607057511806488,4,287,,,,,,,,,
0.2931630611419678,4,288,,,,,,,,,
0.2740659713745117,4,289,,,,,,,,,
0.1741369217634201,4,290,,,,,,,,,
0.20383824408054352,4,291,,,,,,,,,
0.228517547249794,4,292,,,,,,,,,
0.16594593226909637,4,293,,,,,,,,,
0.10085555911064148,4,294,,,,,,,,,
0.5188500881195068,4,295,,,,,,,,,
0.33680281043052673,4,296,,,,,,,,,
0.04882132261991501,4,297,,,,,,,,,
1.2679723501205444,4,298,,,,,,,,,
0.13866178691387177,4,299,,,,,,,,,
0.2352437525987625,4,300,,,,,,,,,
0.1261773407459259,4,301,,,,,,,,,
0.19157138466835022,4,302,,,,,,,,,
0.9814393520355225,4,303,,,,,,,,,
0.21247293055057526,4,304,,,,,,,,,
1.8986388444900513,4,305,,,,,,,,,
0.1926945298910141,4,306,,,,,,,,,
0.21075665950775146,4,307,,,,,,,,,
0.06325852125883102,4,308,,,,,,,,,
0.19963300228118896,4,309,,,,,,,,,
0.20410528779029846,4,310,,,,,,,,,
0.9421204328536987,4,311,,,,,,,,,
0.20490360260009766,4,312,,,,,,,,,
0.249892920255661,4,313,,,,,,,,,
0.5338530540466309,4,314,,,,,,,,,
0.1549026221036911,4,315,,,,,,,,,
0.1922711431980133,4,316,,,,,,,,,
0.17928189039230347,4,317,,,,,,,,,
0.05986328050494194,4,318,,,,,,,,,
0.8333365321159363,4,319,,,,,,,,,
,4,319,0.9887469410896301,,,,,,,,
0.15643015503883362,5,320,,,,,,,,,
0.1062488853931427,5,321,,,,,,,,,
0.1784851998090744,5,322,,,,,,,,,
0.11041464656591415,5,323,,,,,,,,,
0.21712855994701385,5,324,,,,,,,,,
0.14986011385917664,5,325,,,,,,,,,
0.20259951055049896,5,326,,,,,,,,,
0.0900932177901268,5,327,,,,,,,,,
0.24108169972896576,5,328,,,,,,,,,
0.18911822140216827,5,329,,,,,,,,,
101.66028594970703,5,330,,,,,,,,,
0.2708236277103424,5,331,,,,,,,,,
0.21188481152057648,5,332,,,,,,,,,
0.12424606084823608,5,333,,,,,,,,,
0.2217244654893875,5,334,,,,,,,,,
0.1950894147157669,5,335,,,,,,,,,
0.08985256403684616,5,336,,,,,,,,,
0.20292019844055176,5,337,,,,,,,,,
0.12345057725906372,5,338,,,,,,,,,
0.11885853111743927,5,339,,,,,,,,,
0.16528402268886566,5,340,,,,,,,,,
0.14573247730731964,5,341,,,,,,,,,
0.0932563915848732,5,342,,,,,,,,,
0.1393088400363922,5,343,,,,,,,,,
0.21280990540981293,5,344,,,,,,,,,
0.5179580450057983,5,345,,,,,,,,,
0.10617171972990036,5,346,,,,,,,,,
1.1794002056121826,5,347,,,,,,,,,
0.1368904560804367,5,348,,,,,,,,,
0.16632546484470367,5,349,,,,,,,,,
0.23080487549304962,5,350,,,,,,,,,
0.12738415598869324,5,351,,,,,,,,,
1.1967393159866333,5,352,,,,,,,,,
0.15059500932693481,5,353,,,,,,,,,
0.24580587446689606,5,354,,,,,,,,,
0.15360815823078156,5,355,,,,,,,,,
0.13115528225898743,5,356,,,,,,,,,
0.24337138235569,5,357,,,,,,,,,
0.10274943709373474,5,358,,,,,,,,,
0.07569953799247742,5,359,,,,,,,,,
0.7773563861846924,5,360,,,,,,,,,
0.16021662950515747,5,361,,,,,,,,,
0.3668445646762848,5,362,,,,,,,,,
0.22367751598358154,5,363,,,,,,,,,
0.18677011132240295,5,364,,,,,,,,,
0.1587682068347931,5,365,,,,,,,,,
0.20954875648021698,5,366,,,,,,,,,
0.20209592580795288,5,367,,,,,,,,,
0.08605123311281204,5,368,,,,,,,,,
0.6762180924415588,5,369,,,,,,,,,
0.08204742521047592,5,370,,,,,,,,,
0.2113543301820755,5,371,,,,,,,,,
0.07951826602220535,5,372,,,,,,,,,
0.09449222683906555,5,373,,,,,,,,,
36.49769973754883,5,374,,,,,,,,,
0.15162993967533112,5,375,,,,,,,,,
0.21569736301898956,5,376,,,,,,,,,
0.7016487717628479,5,377,,,,,,,,,
0.220852330327034,5,378,,,,,,,,,
0.06877682358026505,5,379,,,,,,,,,
0.1276167333126068,5,380,,,,,,,,,
0.18176652491092682,5,381,,,,,,,,,
0.15518362820148468,5,382,,,,,,,,,
0.2789236307144165,5,383,,,,,,,,,
,5,383,2.382756233215332,,,,,,,,
0.15008878707885742,6,384,,,,,,,,,
0.1523578017950058,6,385,,,,,,,,,
0.11990408599376678,6,386,,,,,,,,,
0.09617233276367188,6,387,,,,,,,,,
0.2175992727279663,6,388,,,,,,,,,
0.14017321169376373,6,389,,,,,,,,,
0.19409942626953125,6,390,,,,,,,,,
0.19940194487571716,6,391,,,,,,,,,
0.12055475264787674,6,392,,,,,,,,,
0.15605716407299042,6,393,,,,,,,,,
0.11598368734121323,6,394,,,,,,,,,
0.13651344180107117,6,395,,,,,,,,,
0.20908726751804352,6,396,,,,,,,,,
0.17979419231414795,6,397,,,,,,,,,
0.10732319205999374,6,398,,,,,,,,,
0.18721064925193787,6,399,,,,,,,,,
0.18721282482147217,6,400,,,,,,,,,
0.10548391938209534,6,401,,,,,,,,,
0.22549115121364594,6,402,,,,,,,,,
0.11210588365793228,6,403,,,,,,,,,
0.23226670920848846,6,404,,,,,,,,,
0.09066016972064972,6,405,,,,,,,,,
0.10936654359102249,6,406,,,,,,,,,
0.03986662998795509,6,407,,,,,,,,,
0.43846073746681213,6,408,,,,,,,,,
0.156205415725708,6,409,,,,,,,,,
0.13142256438732147,6,410,,,,,,,,,
0.24646863341331482,6,411,,,,,,,,,
0.12288696318864822,6,412,,,,,,,,,
0.04616178199648857,6,413,,,,,,,,,
0.10242486745119095,6,414,,,,,,,,,
0.13268901407718658,6,415,,,,,,,,,
0.22322958707809448,6,416,,,,,,,,,
0.08176989108324051,6,417,,,,,,,,,
1.0492515563964844,6,418,,,,,,,,,
0.11637355387210846,6,419,,,,,,,,,
0.13792724907398224,6,420,,,,,,,,,
0.11401615291833878,6,421,,,,,,,,,
0.13240626454353333,6,422,,,,,,,,,
7.475880146026611,6,423,,,,,,,,,
0.1804971992969513,6,424,,,,,,,,,
0.13339447975158691,6,425,,,,,,,,,
0.123063825070858,6,426,,,,,,,,,
0.14662019908428192,6,427,,,,,,,,,
0.14383867383003235,6,428,,,,,,,,,
0.5261051058769226,6,429,,,,,,,,,
0.1636681705713272,6,430,,,,,,,,,
0.06443671137094498,6,431,,,,,,,,,
0.1000848188996315,6,432,,,,,,,,,
0.10522927343845367,6,433,,,,,,,,,
0.09118159860372543,6,434,,,,,,,,,
0.1626632958650589,6,435,,,,,,,,,
0.08756042271852493,6,436,,,,,,,,,
0.12725085020065308,6,437,,,,,,,,,
0.14230680465698242,6,438,,,,,,,,,
0.22760821878910065,6,439,,,,,,,,,
0.2186158299446106,6,440,,,,,,,,,
0.08082351833581924,6,441,,,,,,,,,
0.20710986852645874,6,442,,,,,,,,,
0.07551666349172592,6,443,,,,,,,,,
0.07798481732606888,6,444,,,,,,,,,
0.03916739299893379,6,445,,,,,,,,,
0.171377032995224,6,446,,,,,,,,,
0.22108232975006104,6,447,,,,,,,,,
,6,447,0.279836505651474,,,,,,,,
0.25487297773361206,7,448,,,,,,,,,
0.22268454730510712,7,449,,,,,,,,,
0.13407500088214874,7,450,,,,,,,,,
0.06633313000202179,7,451,,,,,,,,,
0.2706913650035858,7,452,,,,,,,,,
0.14987140893936157,7,453,,,,,,,,,
0.1441110372543335,7,454,,,,,,,,,
0.14558644592761993,7,455,,,,,,,,,
0.1371886283159256,7,456,,,,,,,,,
0.13110798597335815,7,457,,,,,,,,,
0.20075644552707672,7,458,,,,,,,,,
0.12544511258602142,7,459,,,,,,,,,
0.3687760531902313,7,460,,,,,,,,,
0.23384490609169006,7,461,,,,,,,,,
0.1372310072183609,7,462,,,,,,,,,
0.16428245604038239,7,463,,,,,,,,,
0.1084132269024849,7,464,,,,,,,,,
0.1941920667886734,7,465,,,,,,,,,
0.05380256474018097,7,466,,,,,,,,,
0.05926213786005974,7,467,,,,,,,,,
0.07895512133836746,7,468,,,,,,,,,
0.14099304378032684,7,469,,,,,,,,,
0.09277400374412537,7,470,,,,,,,,,
6.4897308349609375,7,471,,,,,,,,,
0.11239945143461227,7,472,,,,,,,,,
0.11573731154203415,7,473,,,,,,,,,
0.16195131838321686,7,474,,,,,,,,,
0.22876350581645966,7,475,,,,,,,,,
8.663427352905273,7,476,,,,,,,,,
0.08992435038089752,7,477,,,,,,,,,
0.06566264480352402,7,478,,,,,,,,,
0.12565039098262787,7,479,,,,,,,,,
0.13508644700050354,7,480,,,,,,,,,
0.6662800908088684,7,481,,,,,,,,,
0.5753816366195679,7,482,,,,,,,,,
0.21484526991844177,7,483,,,,,,,,,
0.10233822464942932,7,484,,,,,,,,,
0.08014876395463943,7,485,,,,,,,,,
0.1621827632188797,7,486,,,,,,,,,
0.05024059861898422,7,487,,,,,,,,,
0.05789981782436371,7,488,,,,,,,,,
0.1909339725971222,7,489,,,,,,,,,
3.8745949268341064,7,490,,,,,,,,,
0.2084565907716751,7,491,,,,,,,,,
0.16897352039813995,7,492,,,,,,,,,
0.11646148562431335,7,493,,,,,,,,,
0.14132431149482727,7,494,,,,,,,,,
0.08176356554031372,7,495,,,,,,,,,
0.09404262155294418,7,496,,,,,,,,,
0.0958130732178688,7,497,,,,,,,,,
0.17677780985832214,7,498,,,,,,,,,
0.05824236199259758,7,499,,,,,,,,,
0.12721501290798187,7,500,,,,,,,,,
0.12196715921163559,7,501,,,,,,,,,
0.09111997485160828,7,502,,,,,,,,,
10.021592140197754,7,503,,,,,,,,,
0.18916228413581848,7,504,,,,,,,,,
0.1595458686351776,7,505,,,,,,,,,
0.08285129070281982,7,506,,,,,,,,,
0.14137104153633118,7,507,,,,,,,,,
0.052992694079875946,7,508,,,,,,,,,
0.12302117049694061,7,509,,,,,,,,,
0.06302126497030258,7,510,,,,,,,,,
0.11219070106744766,7,511,,,,,,,,,
,7,511,0.5969739556312561,,,,,,,,
0.17961987853050232,8,512,,,,,,,,,
0.07883667200803757,8,513,,,,,,,,,
0.14562255144119263,8,514,,,,,,,,,
0.18676051497459412,8,515,,,,,,,,,
0.018788622692227364,8,516,,,,,,,,,
0.0833980068564415,8,517,,,,,,,,,
0.11188825964927673,8,518,,,,,,,,,
0.16839800775051117,8,519,,,,,,,,,
0.12383162975311279,8,520,,,,,,,,,
0.07764093577861786,8,521,,,,,,,,,
0.1016349121928215,8,522,,,,,,,,,
0.25201135873794556,8,523,,,,,,,,,
0.18999770283699036,8,524,,,,,,,,,
0.15859092772006989,8,525,,,,,,,,,
0.11672136187553406,8,526,,,,,,,,,
0.09446007758378983,8,527,,,,,,,,,
0.7938011884689331,8,528,,,,,,,,,
0.1738739162683487,8,529,,,,,,,,,
0.22185423970222473,8,530,,,,,,,,,
0.1804427206516266,8,531,,,,,,,,,
0.0808831974864006,8,532,,,,,,,,,
0.5028061866760254,8,533,,,,,,,,,
0.09524329006671906,8,534,,,,,,,,,
11.968451499938965,8,535,,,,,,,,,
0.16291050612926483,8,536,,,,,,,,,
0.08424534648656845,8,537,,,,,,,,,
0.10379351675510406,8,538,,,,,,,,,
0.3011477291584015,8,539,,,,,,,,,
0.10419652611017227,8,540,,,,,,,,,
6.1917338371276855,8,541,,,,,,,,,
0.16084641218185425,8,542,,,,,,,,,
0.23563052713871002,8,543,,,,,,,,,
0.08891581743955612,8,544,,,,,,,,,
1.0798710584640503,8,545,,,,,,,,,
0.2360917627811432,8,546,,,,,,,,,
0.06373916566371918,8,547,,,,,,,,,
0.23672816157341003,8,548,,,,,,,,,
0.10393738746643066,8,549,,,,,,,,,
0.03999317064881325,8,550,,,,,,,,,
0.11488839238882065,8,551,,,,,,,,,
3.295318841934204,8,552,,,,,,,,,
0.10240800678730011,8,553,,,,,,,,,
0.09617341309785843,8,554,,,,,,,,,
0.1284732222557068,8,555,,,,,,,,,
0.12342871725559235,8,556,,,,,,,,,
0.09402437508106232,8,557,,,,,,,,,
0.11967097222805023,8,558,,,,,,,,,
0.11198500543832779,8,559,,,,,,,,,
0.10403383523225784,8,560,,,,,,,,,
0.13590574264526367,8,561,,,,,,,,,
0.07799681276082993,8,562,,,,,,,,,
4.436988353729248,8,563,,,,,,,,,
0.07872379571199417,8,564,,,,,,,,,
3.756657600402832,8,565,,,,,,,,,
0.0816563293337822,8,566,,,,,,,,,
0.08257228136062622,8,567,,,,,,,,,
0.5220855474472046,8,568,,,,,,,,,
0.08910440653562546,8,569,,,,,,,,,
0.14846085011959076,8,570,,,,,,,,,
0.08218532800674438,8,571,,,,,,,,,
0.0951380804181099,8,572,,,,,,,,,
0.093691386282444,8,573,,,,,,,,,
0.1829548180103302,8,574,,,,,,,,,
0.0402541384100914,8,575,,,,,,,,,
,8,575,0.6170955896377563,,,,,,,,
0.10353514552116394,9,576,,,,,,,,,
0.025327125564217567,9,577,,,,,,,,,
0.16260814666748047,9,578,,,,,,,,,
2.682137966156006,9,579,,,,,,,,,
0.0807398334145546,9,580,,,,,,,,,
0.06460286676883698,9,581,,,,,,,,,
0.10354147851467133,9,582,,,,,,,,,
0.11763887852430344,9,583,,,,,,,,,
0.11519145220518112,9,584,,,,,,,,,
0.10303707420825958,9,585,,,,,,,,,
0.08137739449739456,9,586,,,,,,,,,
0.10445116460323334,9,587,,,,,,,,,
0.08164053410291672,9,588,,,,,,,,,
0.15166303515434265,9,589,,,,,,,,,
0.1230146586894989,9,590,,,,,,,,,
0.17556671798229218,9,591,,,,,,,,,
0.10075421631336212,9,592,,,,,,,,,
0.11602785438299179,9,593,,,,,,,,,
0.09891762584447861,9,594,,,,,,,,,
0.13101187348365784,9,595,,,,,,,,,
0.05856388434767723,9,596,,,,,,,,,
0.13354501128196716,9,597,,,,,,,,,
11.933671951293945,9,598,,,,,,,,,
0.21860696375370026,9,599,,,,,,,,,
0.2900850176811218,9,600,,,,,,,,,
0.13692711293697357,9,601,,,,,,,,,
0.11072305589914322,9,602,,,,,,,,,
0.1219782754778862,9,603,,,,,,,,,
0.131119966506958,9,604,,,,,,,,,
0.031591471284627914,9,605,,,,,,,,,
0.09254441410303116,9,606,,,,,,,,,
0.07680515944957733,9,607,,,,,,,,,
0.09420972317457199,9,608,,,,,,,,,
0.11267933249473572,9,609,,,,,,,,,
0.14584223926067352,9,610,,,,,,,,,
0.033682603389024734,9,611,,,,,,,,,
0.11869638413190842,9,612,,,,,,,,,
0.0875883474946022,9,613,,,,,,,,,
0.5680628418922424,9,614,,,,,,,,,
0.08975859731435776,9,615,,,,,,,,,
0.03854195028543472,9,616,,,,,,,,,
0.12845873832702637,9,617,,,,,,,,,
0.2807713449001312,9,618,,,,,,,,,
